partner_id,entity_type,entity_id,relationship_start_date,relationship_end_date,br_type_code,associated_partner_id,partner_class_code
da9e0cc4-3eb7-455e-a0bb-6e100a09c2e0,BR,90a058c8-de9d-44a8-9e33-424e083b5f70,2010-05-15,,VP,,
7bde342b-735b-4190-8afe-f21eda25bb47,BR,474e007e-8e6b-4371-a38c-00df4b88fa09,2012-11-23,,VP,,
fdf9746a-12b6-4771-8455-4e7f2bfce7dd,BR,17eb802b-0dfb-4736-931e-9678514943d7,2015-06-12,,VP,,
a64f3020-9701-4744-9ac6-f5dcd4ffa895,BR,d59e28e4-6ce8-452f-b6f3-5c4abef7d524,2020-05-02,,VP,,
209fdafe-ee4f-4ac5-a9a2-160fa3ffe7ac,BR,7554423a-2cef-43ca-b5ef-91691a5be88d,2016-02-25,,VP,,
8220a198-cb63-4bdb-9b18-601a20b9dd40,BR,c8b4c910-acb1-4a15-ae32-1d1603377aa2,2022-09-30,,VP,,
634c17c5-15fa-45a1-a9f4-d2b3a97bc36c,BR,d486f51f-ba0d-4b52-ac22-96cec977d826,2010-09-16,,VP,,
3422667b-1c46-471b-a914-6b470512e8d6,BR,f35bab06-502c-4424-b55f-f65ba4d37e50,2020-09-05,,VP,,
6cab37d2-70f8-4633-8c46-b33c244da69f,BR,26e8b835-8ffd-4fbd-bd4c-3c7b0e6b8566,2020-10-17,,VP,,
ce265f96-eeca-4c03-b1a9-7dd8833e9c5f,BR,ca7f232f-af70-49a2-8b3c-a4a70598baf4,2019-03-10,,VP,,
a3191252-8440-4907-b481-42d63efac8c8,BR,94129cd6-c605-44b9-bac2-bdcc2e378c2c,2013-03-04,,VP,,
e66edd0b-faed-4bc7-b237-dce00f761ece,BR,3554eea3-423f-4077-b048-8441567c994e,2011-08-18,,VP,,
c26b763b-cc2d-4119-a1a8-7284e6d5e384,BR,e6231f23-69ab-43e1-ba07-449f67cef161,2017-05-25,,VP,,
8111cc0b-0100-4cc6-a698-2f7a9d130708,BR,58c89be1-6cdc-472c-a168-a344bcdb4e4e,2014-10-17,,VP,,
4eac92a8-e95b-4b78-969d-2f9f30b35a38,BR,b5ad1f0c-cb2c-4b22-9f42-e9733cc08df3,2011-02-07,,VP,,
f0e1904e-52e5-495c-b71f-93bc07ea1e91,BR,672354d4-e058-4c65-8bb4-d22665d489b6,2012-04-01,,VP,,
a9f4561e-9425-4458-8ace-d93e221bfc9d,BR,859654f3-f7d6-4e82-8b65-9845be2ee42f,2020-07-05,,VP,,
7b382090-a5bc-4935-807e-accf07a349cb,BR,9ac4565c-2973-4f3b-8f74-53be4f2b3ee1,2016-12-15,,VP,,
0f136945-a799-4dda-bc31-09e3e8a3d82b,BR,04ec19d3-3dbf-4545-bddb-79277e9038cb,2016-04-21,,VP,,
25272362-d8ff-4382-b3f9-86c3835108f3,BR,83188209-c34b-413a-ad8b-8eb54d8e4b9f,2014-08-25,,VP,,
9fdf57d1-5fd1-4557-b50b-50265114e4bb,BR,f546c4dc-7c34-495f-aeed-cb086f73faff,2014-06-02,,VP,,
8e80364d-d272-4986-80bc-93679f229a46,BR,daf8493b-d916-4574-8eee-8ad6c06931da,2022-07-17,,VP,,
45b0a742-4036-491d-bbde-5b049ad8bc5b,BR,8a674e5c-a646-4eb3-b100-d71263f49623,2020-01-28,,VP,,
f8c7c505-a536-4d70-9d08-baa92701a2be,BR,79f0224d-5fd8-4fb7-88de-d84359213617,2019-09-23,,VP,,
8c61ba2b-b0de-42ca-aabf-4241e93942b9,BR,70160b80-f7f5-4276-a3bc-da47b3262bdc,2020-01-27,,VP,,
1500cf89-0be8-4909-816a-56c8dd6b645d,BR,b80ebb56-1165-49f3-b5c5-ded3c423dbbe,2014-01-04,,VP,,
2d80e7ec-4645-4bb0-94f6-61f818aa6fb6,BR,05b0a6db-ca65-415b-ad03-406cdf761e05,2022-12-23,,VP,,
8e5347ba-349c-4981-af21-3884521c3d90,BR,6d837946-2663-4127-bf13-af281eab8f03,2015-05-11,,VP,,
d4cbeaa2-8c4d-41d2-9c16-4fcd95ffa840,BR,d6972474-c324-4cbc-a56d-c8690811835b,2011-11-18,,VP,,
c51b2ecc-4ae4-4af9-ad4e-f730729f1625,BR,483cb647-b4a2-48d0-a592-bce9d96570a0,2015-07-30,,VP,,
c42ca00d-458c-4690-882b-5b4353d94f0b,BR,402de342-09aa-4d08-82e5-b2d15ec93590,2019-10-20,,VP,,
cc6c4705-dc17-42e3-b049-3fa0a1b71333,BR,6cd47588-f617-4066-bd84-e4b4e576484c,2012-11-09,,VP,,
81dce5f5-6ed4-401d-bfbf-a4f00c5ff78c,BR,699385ec-b888-47cd-88a4-2e0fe92b94d0,2013-10-11,,VP,,
f93ae60c-87bc-4f73-a368-4f8fc336dfbb,BR,fdc9e67f-4b7f-4eba-8f2a-33794c3f96bc,2022-05-26,,VP,,
ce2ff9c4-ff26-4885-a33b-242b0da4e54d,BR,9cdcd006-835b-4f54-b5e5-a3ad9953ec93,2012-11-07,,VP,,
b7a2ecdc-a9a8-422e-85da-a80ad1390c3b,BR,5f717051-d1ad-4abb-a22c-e4f71d38e881,2014-04-23,,VP,,
6e30edcf-96f2-4502-abb7-3c04b2d6eacf,BR,3baa498a-8469-4aed-bb2e-ba1b1a477f3d,2022-03-30,,VP,,
c2c037fe-662c-418f-a318-f18b276ebda4,BR,14e0e40d-54af-4847-b9b0-82589ff6a33c,2013-09-25,,VP,,
bf8d4e9c-8117-4492-9f10-e3bd3b9a7e73,BR,3881c613-1c4e-4b3e-84b6-4ce90e9b656c,2012-10-07,,VP,,
e2903fe9-0721-4d94-961a-184b2162827b,BR,c42bf1e9-7513-45a7-b3b7-41f012baf718,2013-06-10,,VP,,
430ccecd-4722-4b04-894e-8f1169035f2d,BR,788f4b38-608e-474a-ad54-16dc36d05bad,2013-02-01,,VP,,
f5284406-e25b-4a55-9dd8-c8a7c9f504a7,BR,42f9dec2-aeb2-4e7d-8295-80fd57596798,2012-10-20,,VP,,
24d9a8e6-2e45-47c5-b08d-38065b401f57,BR,562e89ee-4e45-4162-8251-87177a6a7f37,2017-08-16,,VP,,
8d24596b-74bb-44a4-a568-a4c7f4565be1,BR,f85699e3-4602-4867-9e7e-3ce6bd6808b7,2021-10-26,,VP,,
96bd24d1-b9c0-40aa-94c6-193acbb352a4,BR,5587c597-ced5-494f-b9cf-3f998841ea9a,2016-04-20,,VP,,
30c0a635-98e6-44f3-93d1-e6fd715fdc39,BR,0575dc19-a929-4f1a-9ee3-2231e56464f6,2010-01-30,,VP,,
4e44d8de-53ef-44b1-ac0a-2ddc2b142292,BR,89802d78-de60-4e15-bf14-4afbf94669ac,2012-02-26,,VP,,
e9b93c8d-f023-4f92-8675-f412f2e03a67,BR,92c213f0-1357-4215-a2dc-fc02789e50a4,2021-03-29,,VP,,
ef1c740c-1d48-45ee-aa67-97631705c8da,BR,82d5fe38-7977-404c-9c3a-2967ec07bf95,2018-08-27,,VP,,
eb516024-3b83-48ef-87f6-f5295ac688fc,BR,8c001cbf-554e-4cdb-85e1-8dfa4af26b21,2013-03-16,,VP,,
b997fe92-4a82-4d3e-a57e-136e8b38b681,BR,62ca71e5-9c51-4517-a46a-d2b0eaad5a32,2018-10-04,,VP,,
5bd6a782-23ac-4191-9d7b-d063f8cc7bea,BR,2deca575-7296-4d9e-b4bc-f698f370847c,2017-07-08,,VP,,
af2aef6e-049c-4a5f-85ec-b293b626328e,BR,bd49e3f1-77c5-4de7-b0fa-0e2e7ca78b10,2013-09-26,,VP,,
99d5a504-c625-4eed-afc4-a8f284204e6f,BR,fd13a229-e3eb-4931-9240-40e6c9ca5292,2014-03-22,,VP,,
fcca2e3f-4078-40f2-98fc-6da4efab1efe,BR,7b1c1eb9-ec45-43d9-99c8-1f7e2be5a75f,2021-05-09,,VP,,
345d123a-59a0-43dd-a5d4-53b8cbd4c7b2,BR,02ef45d6-47b7-49cf-ab0c-0b38001b48de,2010-11-10,,VP,,
03d84e2d-98c0-4392-b944-7992d1974441,BR,95143ddc-ecac-42b4-8d38-b75bff179a18,2022-08-15,,VP,,
0f3a6bec-618a-4f6f-8ed3-381fae7074a9,BR,dd27e41e-8dcd-4316-a0bd-bdf0f9d734a4,2011-06-14,,VP,,
f53d045f-52be-427b-a7ef-9415cc90fe9c,BR,17666c37-f4d6-4ab5-b5e6-8fada6cba289,2016-10-02,,VP,,
a52a922f-605e-4106-bd69-11923b7cd660,BR,53e2ad6f-df3f-40e6-b74a-4bc19efdab9a,2016-02-20,,VP,,
d73eefb0-1b31-4d4e-a0b8-5a4db3a3fd0b,BR,96fc377c-974c-4a43-b9c8-84088b838cda,2010-11-08,,VP,,
66ca0c76-5c29-4c24-ae49-ff16ec56fbfc,BR,623430af-2f60-477b-a881-adf9856204e5,2012-09-22,,VP,,
33e27937-7b11-4e84-943b-57513d29b2fb,BR,f27f6b81-cee9-49d8-8e89-f0ab6bf539d3,2016-11-28,,VP,,
43fb051a-fa8e-40a3-8706-de64e68826b9,BR,deded9b7-fa97-4e59-99e7-c3bfe978ee53,2017-03-16,,VP,,
95058ea6-af01-47c8-ba10-5ddebbe13bc7,BR,2e41087f-6dc6-41a4-8bb1-a29951309276,2010-01-21,,VP,,
8e48fc22-4b98-43ca-8f2f-18667a4efffa,BR,adf69a9b-0270-444c-91b6-9351c2b13c0c,2016-11-29,,VP,,
23b38462-0b8b-41a7-b0c7-387396dae614,BR,7e7567b0-c6ca-4213-93de-11acdefc111c,2013-04-11,,VP,,
2b014834-9cb8-491c-85f8-2586940541ee,BR,ae958983-3955-487f-a167-fffdbc313714,2014-06-25,,VP,,
5b36ede3-ac50-46e9-97e1-4ec49f59a201,BR,076168af-805b-4b54-b81b-027d0152cbc1,2011-09-23,,VP,,
392c6a1f-72da-4068-bbbe-ef2b3b919066,BR,093784aa-b215-47de-a330-c864507889e2,2016-02-05,,VP,,
4f2cd758-5f46-4f20-b132-266f2798ce77,BR,f73427ee-a556-41ca-8d22-aded1e9c5419,2016-07-17,,VP,,
aaeab6df-f866-4432-afc7-caa12f863dd9,BR,f1878a3c-eadd-4e5b-851d-4a0fc2d7ed7b,2022-06-02,,VP,,
e10f12c0-f1c0-49bc-99c1-10d108980564,BR,16cf82a7-7565-4c37-891d-dc22376f87d4,2013-01-03,,VP,,
9055a1cf-c9eb-464e-82b5-25c9ca9488ba,BR,4aa6c61e-b5de-4a99-b0f0-0e996a8a87b7,2017-02-17,,VP,,
c5abd055-3605-4739-9c7f-687a4add8502,BR,2c582875-91c6-4552-b3a2-5ab5a44ae121,2020-06-11,,VP,,
193d3829-470a-49e7-9995-34e269c862a9,BR,644e2889-c7ae-4a47-94e8-871f97833193,2020-01-27,,VP,,
9616e65f-e864-4c1d-a49b-e39c444c1532,BR,12c28679-d1ec-46f1-becb-8b8712e36c2f,2019-07-01,,VP,,
adfe1742-cba8-4178-b5ce-7b983ddd28a7,BR,8d6e17f4-5d34-4a61-bece-ab2fabf3de58,2022-04-07,,VP,,
2d249083-6c64-4589-af59-e97e4989349e,BR,de7c6598-363d-4f1e-8f96-2b1f5cd658d4,2013-07-08,,VP,,
1e0bf374-dead-427d-bc88-65ae98d7ca73,BR,662c81e7-141f-4cc9-a626-db6aa2826198,2021-03-14,,VP,,
a9c27ea0-2cfb-4a1e-9ff7-5b5d869d301f,BR,db644353-af4a-4d7f-92f4-66483e5e01e4,2016-04-13,,VP,,
9b3d30bf-da6f-456e-9133-bd01b7b7be55,BR,3b8603eb-ae6b-4794-aee0-58bddf04c926,2013-09-05,,VP,,
a9553352-801a-4b46-ae06-c72126f8296c,BR,99dbb151-4468-4b11-b07e-55ba583697a7,2010-06-15,,VP,,
10ecc75b-4442-4f26-ab73-8a097ba65842,BR,1fc5c96b-f8e0-4758-a0a8-5d4e153d16a6,2015-03-21,,VP,,
fc2c50aa-3707-4b73-b45a-4c456a11f0ef,BR,232c8242-aceb-4a4d-9ed1-34f5ecd8a5ea,2018-05-15,,VP,,
3b1086f3-1517-412b-8d33-3a94a96acda1,BR,c08fcb41-1e9d-44ad-b0c3-447515236809,2013-08-16,,VP,,
49fd0a85-2e93-4e05-95da-7f828c75a462,BR,0c42b8b1-f829-4347-a46e-1b63e393c423,2010-12-17,,VP,,
9df707f8-c60f-4117-90aa-16b6e12de4d7,BR,f4d7059e-86f7-48c3-9c39-889bc7ab9eb2,2016-04-29,,VP,,
505ec9db-f97f-4f9e-881d-508383d5c386,BR,bb2137ac-5fc4-435c-b2b2-7df512ade079,2019-01-23,,VP,,
9ed5091b-5c59-4fdf-96bf-2018809996d1,BR,14abf61b-60ad-469e-a10c-aea2966ecf77,2020-07-05,,VP,,
297244a8-b235-4f5e-b019-2324813d53a6,BR,063c5ef0-186d-492f-9abf-28ad0b87839c,2015-12-27,,VP,,
e0cc78fa-ecb8-46d2-a116-e6632c2c8160,BR,9f1ae758-9d1e-4e8e-a56d-b96511cecb70,2015-06-13,,VP,,
f226b7d8-debf-4ca1-a79d-7c463b03e764,BR,b1749ef8-7570-4ca6-8021-faf9c05c1007,2013-10-17,,VP,,
e26262fc-ef3a-4e82-b848-c8875d3220c4,BR,8c76dc2d-99fe-44d3-a007-cc93f42c37e2,2019-07-17,,VP,,
2a2ea4eb-f1a2-4f06-b094-31d1446ce163,BR,d2a8c07e-769a-4281-8853-034f7d905c04,2013-01-21,,VP,,
c0b5110f-7ad8-4157-b0a1-011b14a63ca9,BR,b50f1cd4-3e1e-4db8-8490-61f43f37d08d,2010-05-14,,VP,,
b8729c18-f896-46a9-9cc0-0a0e51ba7f7f,BR,c215e078-d2cf-4d1d-b637-82093a4a7739,2013-05-12,,VP,,
b36402d2-a104-4ae4-b906-4a297a9796d5,BR,5f52ebfe-9035-4d2d-a62c-18b2c8ca323b,2016-11-09,,VP,,
ed06081b-e596-4c5f-8a06-59615d0e7b3b,BR,66acb14a-bc07-4c35-91c0-3d34637800ba,2015-02-25,,VP,,
7fab7bd0-bb2d-4964-bdae-f83dc713e949,BR,94ea8020-c9d8-4db5-9caa-8bbebc61c010,2022-05-31,,VP,,
eba4d9ac-4acf-4b57-bb90-ef9ffe92292f,BR,00cd1c7e-b6c9-424f-9f85-10e80d621800,2011-11-11,,VP,,
2a2cfc14-ec99-418b-a86f-5053bdbc1e18,BR,cae68295-247b-4479-bbfd-0d96598bc604,2017-05-18,,VP,,
71335f40-0acc-48f7-8f47-7df8e19aaeec,BR,e2777771-d478-4067-955b-a28a6186f221,2013-06-01,,VP,,
376abad9-2748-4800-89bd-5fead2c4f69f,BR,b3288f82-518a-477d-9974-ffb16847d6ec,2013-02-04,,VP,,
a5705842-56f4-49c9-9fef-80dc5595af72,BR,4ed34252-d403-42bb-8dd0-50c2df1a5bbd,2013-11-04,,VP,,
0c976dbb-39a7-40b1-9b6d-1997a63bb52a,BR,a0c05697-3e65-4b73-a51f-a44d8944c9f0,2015-09-03,,VP,,
50e385bb-aa62-4b13-970a-5d3343d7d572,BR,d6f9bda3-6805-4cf0-bd84-efc21dca8461,2013-08-23,,VP,,
74fba66d-cbc0-4065-93b0-656c1876cd12,BR,2f620af0-8d90-4311-a46c-e87a3ef24605,2011-01-05,,VP,,
656c9b91-b271-4adb-b7a4-e33f778264ac,BR,1a6a1c03-d521-405d-ac54-b86a912b8ed8,2020-05-22,,VP,,
16cb6155-b1ec-4446-9669-4ee78eb2b51a,BR,75d967a8-f70b-425a-854f-bd1b13587529,2016-10-26,,VP,,
e8b7ca9b-45ef-429e-a52b-499788e4b410,BR,47cd48a1-268b-4a5a-8b91-f4a92fe4e770,2011-01-11,,VP,,
2faf064e-a175-4f18-9d7a-8e29bdd1b132,BR,2cc15751-d646-4178-9a57-5eb303d38b56,2019-01-04,,VP,,
e95d1391-5eed-45d2-8d52-2055031057f6,BR,bec87e17-0c1c-492e-98f5-ea2ec94f233d,2012-08-15,,VP,,
ad240cc8-3507-47f2-b648-e851bfdd3a0d,BR,32b27c59-68fe-4505-9f5b-028a3020b6fa,2014-03-14,,VP,,
57cb0b39-305e-4149-a967-f84733ee20e3,BR,46d6b78e-c6a4-4ef5-8ccf-940bfe164c98,2011-02-14,,VP,,
628f0d5e-9657-4442-bd37-00213948ddab,BR,1274161e-410c-4226-9729-08f406085e4f,2010-02-23,,VP,,
d14b12c5-2763-416e-851d-2b94f09b6adb,BR,3ac4b052-fad4-42be-b969-d6e57744d729,2013-01-03,,VP,,
d745d259-3fe5-4c6e-bb36-894a2904fa44,BR,18df2c24-beec-4ede-b7fe-f38689af637d,2012-09-01,,VP,,
a3f944b1-5ad8-43bc-8a52-8007e30a4113,BR,568a6589-aeaf-48ac-b700-02561d1a25d6,2017-12-04,,VP,,
d5f228c5-e779-4808-baf1-042932610666,BR,25f09be3-f553-4a13-bffc-518e9d748a24,2017-01-02,,VP,,
3830ecba-5312-4f6c-a4bd-e2ffb0a101ad,BR,6d394951-d72e-4f88-8dda-6196afa75490,2020-02-08,,VP,,
da10f8f6-4017-4f91-b38c-53a798407d6a,BR,6d7f22d9-9cd2-43a0-a470-b9410538ee94,2010-05-19,,VP,,
0ff38e45-25ef-4326-a1a4-31aef34a336a,BR,7c2a0e5b-d30c-4a5e-9d6f-b4895b07c8b1,2022-09-12,,VP,,
d6e83e93-4e79-471e-8efb-b07f983e799c,BR,fc19f984-a756-4f7d-a116-f4b62552f188,2020-06-24,,VP,,
ef33e063-2ab1-44cc-ae8f-f97220184a2a,BR,b8a12edc-592e-4985-b66c-2b406eb31b49,2021-03-13,,VP,,
ccb6ba3a-da5e-47fd-9c19-388f48919cb7,BR,1a17d63e-385e-497a-9ed9-a8c0f4d578d6,2017-10-23,,VP,,
1a08a69f-f2fc-4361-9048-64305bdfcf0a,BR,7375ef21-3bfc-4dba-a396-6faa78cae063,2016-04-13,,VP,,
b6ca20a6-3ef6-41d2-be70-e3dc40b4a1cb,BR,fc3750d1-4644-45a7-ac63-36f0d165c6a6,2010-03-14,,VP,,
e8b9b0d3-bc85-4583-9d5d-e6377de4bf0f,BR,3edce5ed-db5f-44f1-a37b-ea2177ca7e2a,2015-11-12,,VP,,
53ae412d-4ceb-4166-9435-8978541f0433,BR,55dda1f1-0758-4565-8681-0bade5d079a8,2022-05-28,,VP,,
e2cb70ea-a091-49a2-88a3-e1cc887e206c,BR,8830da72-0830-4357-b9fd-34f7c0965f01,2015-08-08,,VP,,
7f65aca5-7c93-49dd-b61a-4c7050f778f7,BR,cb2f7144-6e04-4114-a6e1-a003c11c5169,2019-08-04,,VP,,
d2e5ce80-b5c1-4658-be55-ed6c32c81162,BR,beed0416-c79a-48fb-91b9-28f18ad5d924,2022-06-19,,VP,,
923e8898-8e60-4c34-aadb-fe773059c43c,BR,cd1faf5e-3ddf-449c-9f76-4f33525722bd,2019-08-03,,VP,,
801af905-477c-470e-acc5-ea76f60c32a3,BR,2f7c2a05-7063-4fb8-92d9-203ad0d67ff0,2016-03-26,,VP,,
c0a96bb7-784e-45a1-9c26-ea74e1e470f2,BR,b9a3c0ee-8827-4703-833d-35ed86a298de,2015-09-09,,VP,,
3aa811fe-faa9-4eb3-be71-43e9fcf9faa1,BR,dba1bcf9-2303-4832-9add-f0ee8e5ea94f,2014-07-07,,VP,,
f001c894-dea7-4caa-9101-91da9d957077,BR,860bcc9c-c415-442c-9aa3-aa01b914c501,2010-12-01,,VP,,
83e2decb-5e92-4cff-ab22-efa3386af0d7,BR,e5a6440f-b5a6-47d5-b2e2-fdd01dd6240f,2021-09-12,,VP,,
ecd42f54-6f7d-4b8a-b8b2-f1ac14361f89,BR,612e1338-91cb-47e2-be59-bc5c322b0d01,2017-11-11,,VP,,
89455294-da8f-496d-a607-9ea79d2989fb,BR,93c02ac4-5887-4f92-b999-74c1d28427f0,2017-02-28,,VP,,
e1247627-a99f-44c0-ac33-c8476de8101b,BR,5a4fb5c2-8e20-42bf-9e5a-7ab4ec8f7ad6,2021-06-04,,VP,,
49335ab5-3d28-4fcf-b334-04cdb0097fc5,BR,1acc2fa5-e3b7-4401-819b-86c4fedebbfe,2012-07-21,,VP,,
49d32812-6f23-4972-8ad4-53d425d03353,BR,05880d76-c9bd-4a17-8074-227351a78bab,2011-09-28,,VP,,
c77cde75-cd86-47e1-a502-b0ee9ede561e,BR,cc48964f-4de7-43ba-86ed-edaee326f177,2018-11-04,,VP,,
c35c427e-8b8f-4653-9119-81ea4643abdb,BR,b83a31cb-98d4-4817-ad90-27de6fa087b6,2010-01-12,,VP,,
f676e9a3-ca16-4741-8f17-32546f93733a,BR,8313dca0-079d-4231-bf32-d26781567c8e,2011-03-25,,VP,,
2aef1e34-4147-46b1-8e8a-090e3573d015,BR,3963eaa8-bfd6-451a-9f6e-ffdb7e95e993,2016-11-01,,VP,,
3ee48d10-5cc8-4fd9-9b80-0d572cdc7f99,BR,9d4b0f52-ab4e-4ba6-bbbc-1ce00cf910d4,2011-03-03,,VP,,
76a45966-bd7b-4a02-9dcc-c69e05cd0451,BR,e5b27d0b-af32-4dab-9984-00d82ea0562e,2012-07-04,,VP,,
cd4c180a-d70a-4772-8fd0-8de0a5a2ebe0,BR,46cb1266-7e82-4fe5-b176-2d7707b0bdf8,2018-09-05,,VP,,
a3fe01cc-0c0f-4a7e-912f-4e329557ea31,BR,3e87734a-69f5-4de7-8aed-a2ae73c15ba7,2022-12-10,,VP,,
4778fac0-22d1-4c62-b66b-7a4e2a57521c,BR,d6a41cd0-c6d0-45c4-9074-22fccaa6a1fd,2021-10-31,,VP,,
310eadb1-ebc8-4534-b856-8f73d01d0e3b,BR,1b98fe9d-79e5-40ca-a95a-9e7bcf94a6ed,2020-03-24,,VP,,
0aa60c13-6830-401f-be49-4952e49a35c3,BR,0a4d94b4-2600-4646-99a0-e2a1edd58b58,2016-02-29,,VP,,
935784e1-aed7-44a7-9137-91de169e8514,BR,d4add26b-263f-4791-a411-2ffcdf5a4db6,2017-05-05,,VP,,
f9120648-7f3d-4be4-a88e-f95c36d68146,BR,dd3f3f5b-2461-4c7e-9443-382eb492dd8c,2013-11-02,,VP,,
a5ad7e68-9053-41f9-8666-688b289e9d9b,BR,1f6dc5c1-43e0-48a9-80aa-2931daa3496f,2019-05-01,,VP,,
749eadaa-8588-47a4-9e55-731c07f86a31,BR,fba05ded-6835-4081-bf8f-2b03be0e3a67,2011-01-27,,VP,,
ac7e690f-3c24-4217-9eff-a3ee146bd3a2,BR,64b96e84-5c52-4f4b-84b4-af489637ec2d,2013-07-09,,VP,,
518d22e6-54d5-4adf-bcff-f2606bf0194a,BR,e44849ba-0887-4b58-ab9f-72a9224fbace,2016-08-31,,VP,,
94cea187-60d7-48b0-9f5e-945828a92499,BR,95daa720-8f7d-45ba-a815-51031f819564,2011-10-04,,VP,,
757aad49-db63-4154-9181-35172f5bf179,BR,27ecbd9b-aa12-450d-9baf-aa0ff9be7890,2012-11-11,,VP,,
991c359e-a21e-4927-8674-8f4860e2f0bf,BR,ba809108-bfda-402d-b97a-78025e50686e,2021-01-20,,VP,,
eb4bad91-daa0-40ed-8578-26bd17450882,BR,f8e84775-10a0-40a9-a384-f2f3a1d684b9,2013-03-03,,VP,,
2c79e242-b480-4551-a907-e8e2d75e0884,BR,18a7d60a-94fc-495d-b195-5a3f333582af,2018-11-24,,VP,,
f5f24a42-d22b-4a27-b55e-8bf3cc5fc4ed,BR,9d7c2c90-62df-4f89-ae16-88be10f756bd,2019-12-07,,VP,,
9370533a-2624-4cef-9620-fb93c574a719,BR,c5b2469f-75cb-41d8-8225-dc005b283126,2014-03-24,,VP,,
682eb7a3-596f-45f5-8a6e-e1b58ecb7aac,BR,e2f10cb7-268a-42be-9482-135c058c53d3,2019-08-16,,VP,,
7c161217-7127-4d81-8c10-984c6cb0b05a,BR,56138879-8896-4e70-8820-92daa26202bb,2020-11-03,,VP,,
05fa098c-b91d-4ff8-b71b-169212696ceb,BR,4f5b1ddc-4613-4bcf-a554-8b3fc56aab81,2021-12-13,,VP,,
c35a0476-85c1-4ebe-8795-2a8385101811,BR,0a2b8739-cd1d-4a9b-9363-f395ca6c04a9,2014-09-13,,VP,,
a0b6b957-8e02-47b8-8a81-2f25e660974a,BR,7ef9bd02-a673-4848-be13-8f5a358aa1c5,2019-03-19,,VP,,
7ab16864-28b2-490b-8e30-629a1d45d573,BR,e8495b6c-63ba-4215-b16e-0dbd58705d23,2021-06-05,,VP,,
9cffa4c1-202a-4388-bb9e-cd9a563142c2,BR,6d8a4b75-b892-40d7-a6c4-0ef58f3069cc,2010-07-08,,VP,,
ce97558c-2821-4c90-a438-6bca79f9992c,BR,0753c545-a8f7-4075-9ec0-9259ba8ec9f5,2016-08-02,,VP,,
b7753b60-617f-430f-8778-9fa99807011b,BR,6dc73dfd-1550-436a-b61b-d05673b297a4,2020-10-05,,VP,,
56485948-96d3-48d0-a7ec-f6ee97e3ab9e,BR,732e27b8-77d6-4c33-bac6-05824a54bbf7,2018-09-01,,VP,,
e891b2e8-e2d8-4931-92c4-e0fd99f670eb,BR,6d1ba1b3-ce9a-4b3a-a53f-52fc6b6102f6,2012-06-21,,VP,,
de7f4dda-cc6b-494e-a0a8-988ac1a38a30,BR,8f28ef20-3222-43d7-b1b2-1ffcdb4929c2,2022-05-04,,VP,,
b92d6a62-6251-4811-87c1-99329cb8bd02,BR,2c0eeeb5-baeb-4321-9eaf-c33a3fe62195,2011-10-06,,VP,,
0d5000ef-ee2e-4435-aaad-ec6c988ee1ba,BR,68b53215-14b9-424e-b164-2b0e6ee4fb4d,2010-01-21,,VP,,
7f5fdbce-841a-416f-be05-0025d8cce414,BR,22d03bf6-d874-497b-bfd8-e9740478bf89,2018-05-31,,VP,,
8e5183ed-e753-45ac-965e-992f1236bd89,BR,ef6536ce-a626-410c-b265-691265a999fc,2011-11-09,,VP,,
7533fa05-87ae-4458-a41d-25440ac4927c,BR,11e2303d-cf94-4fa8-b869-3bbed025d4e0,2013-01-04,,VP,,
3ca174a1-0c9b-464e-95df-0599272b2b1c,BR,efcf429c-80a5-404b-b3ac-280f24ff552b,2019-07-02,,VP,,
2226f217-72af-4053-b1b7-b16932c54444,BR,f53c3e32-8fb9-4cf1-a852-6d920725a95a,2019-04-24,,VP,,
6481b63e-de3a-4aa7-a396-37e68bb71e3a,BR,5ef3b9be-4d4c-4d14-8276-3f6de480f4b7,2017-11-11,,VP,,
2134adbb-2d1c-4724-b0f0-6ad74b25f60e,BR,03808082-76b0-43e1-b563-464e9c841e8d,2016-08-27,,VP,,
0770fd14-79d9-4a4b-aa97-165dd6016ced,BR,1c1ff2d9-381f-4390-af19-e009d3c5711a,2017-05-11,,VP,,
c91e6898-308a-4412-b2f7-4dfaadb4eafa,BR,3e141f17-fc8b-4d2d-8c2f-d1f8f90722ab,2013-11-17,,VP,,
07e23de5-5153-412f-80be-d112f32bb531,BR,f0a2d64f-8dca-4072-a4c3-b48cfe0861a7,2011-05-07,,VP,,
bb321742-8089-430a-ba3a-45787160985a,BR,81ad1d8b-9000-4905-ac6e-10afea96f2ef,2012-01-30,,VP,,
93739e4a-2bcc-4bf4-bdd3-364b6cf30759,BR,8d66b1d4-d26f-4d3f-8eec-7ea005a76d9b,2019-08-03,,VP,,
d6360c3d-9159-4d99-bfce-0695ab876ee6,BR,00cb88f8-21a9-48e3-84a8-8fae8776ae29,2020-01-05,,VP,,
7fa0db08-32a9-45e6-99be-5f0164c42038,BR,fc2fd089-f6c0-44d0-8240-72fb3e6ce282,2010-07-31,,VP,,
78a5935e-e339-4fe1-b723-3e4f0ba2eb0e,BR,df1e73e1-3140-419e-b468-7e4a43c9554a,2020-03-11,,VP,,
08635d20-833a-4d78-bc89-d344fb1711f0,BR,580bc6e3-9fbb-4ef5-8d0e-75b09e7d3232,2019-08-19,,VP,,
