partner_id,country_name,partner_country_status_code,country_type
de2dbbf3-87d2-4130-9172-6016d5fc481f,Switzerland,1,domicile
00bd0830-4dae-4439-85f5-dfc7d29cfc09,Switzerland,1,domicile
2d657dde-4f00-4fa7-b8f8-dfe818efd4d4,Switzerland,1,domicile
56d371da-13d8-4d70-81df-b6a84b2ffa5e,Switzerland,1,domicile
f89ab66f-cc55-40af-ae3e-b07e5b700e30,Switzerland,1,domicile
b435c3ff-4b81-4bb8-bc35-58e1fb4637b7,Switzerland,1,domicile
3f03e834-187c-4d6d-900b-b1a673e6ac07,Switzerland,1,domicile
3ec9776b-4468-4d66-a513-6fd9ae59ca84,Switzerland,1,domicile
ac5841d2-2aba-4851-b108-6b330ae7c747,Switzerland,1,domicile
22d8fdb0-9c6e-4df9-93c6-15c87c071597,Switzerland,1,domicile
71dce4ca-23f8-4eea-bdfd-356469e6f99a,Switzerland,1,domicile
a0e8cbf7-386e-44b0-a6f5-ef32bed77382,Switzerland,1,domicile
27633d06-fb37-419d-b4ee-e41b2e8f47fa,Switzerland,1,domicile
23a6e82c-26d5-4253-8e00-40d2021a7854,Switzerland,1,domicile
a733c483-52a4-4241-858a-f3f0daeb0baa,Switzerland,1,domicile
22b3cd6b-57fa-44bd-b7bb-0e9b2c017f21,Switzerland,1,domicile
b6482bad-b9c1-4cef-8c91-2c19dd159f17,Switzerland,1,domicile
48603a6a-b24e-4d09-b0a1-f8d6d4bbfa47,Switzerland,1,domicile
41e7a1a9-cbd0-49ec-a030-3d9fadfa693f,Switzerland,1,domicile
6d32c14a-8cff-4cd3-bcaa-e427d2a7737f,Switzerland,1,domicile
29e0be97-cb4c-4d69-b75e-293b1dad76da,Switzerland,1,domicile
b4683a79-eaca-4cee-a7fb-cb88ac2f90d4,Switzerland,1,domicile
dc17771b-b802-444d-9f93-fb0fd844b22b,Switzerland,1,domicile
6b82f035-92f5-45da-a31f-86cf4e69660b,Switzerland,1,domicile
b6ff3e2c-a5d9-498e-adde-c4ff44154c36,Switzerland,1,domicile
50c11d94-9dce-4939-b3e5-798167083b20,Panama,1,domicile
a3ce56c5-e16d-40ec-8ffb-0aeb46d57455,Switzerland,1,domicile
d3593354-ac43-46ee-8cc0-75de8b65f77c,France,1,domicile
5012d4ae-2c37-4c36-80a4-271f27207e59,France,1,domicile
99a90e19-89cf-48a1-8706-60fa79ccd242,Switzerland,1,domicile
6a3c3acf-68a4-4896-9224-53927ae37521,Switzerland,1,domicile
5105ebba-5c1b-4f5f-acd3-c29613d9b076,Switzerland,1,domicile
4ed12caf-a94b-412e-8c0b-3b22bd18700a,Switzerland,1,domicile
35607750-6c47-4bce-86f5-dc830b652e06,Switzerland,1,domicile
cc40c7c3-8899-4a07-a645-6f7297b45ec7,Switzerland,1,domicile
0f9554b1-2776-47b5-b63a-cbd5315858da,Switzerland,1,domicile
e8f0fd0d-ae6a-4adb-95da-88cffb81b249,Switzerland,1,domicile
9dac5988-4bd1-4a33-a0b6-abd5ce01f6fc,Germany,1,domicile
7c502dbb-f6c0-4783-a108-4537af94090d,Panama,1,domicile
7ce24618-2ad8-404f-96d9-7c3d4795aa45,Switzerland,1,domicile
74c8a2cf-c304-4d2e-a2e3-1771dfd2972e,Switzerland,1,domicile
7c8afefe-0c0a-44d3-9923-7ba67d5c893f,Switzerland,1,domicile
49d813b7-ed1b-4d17-8a67-e85684499445,Switzerland,1,domicile
659504c9-44d4-482f-a92c-9d77e6bfe744,Switzerland,1,domicile
f1ee0c4b-280a-4efc-89d3-c8f58ebcbe4e,Switzerland,1,domicile
99742985-4b4f-4d38-9a5d-0fbc85107cb0,Switzerland,1,domicile
0197ead1-bbff-42e8-bd45-568d00127c9c,Switzerland,1,domicile
ebf33a47-b755-41dc-bdf8-8e442aa79739,USA,1,domicile
92d10618-13ed-42a3-a9d2-ccb194f4250e,Switzerland,1,domicile
9d7e484d-61e4-4d9b-8100-0bef203c65fb,Switzerland,1,domicile
2b817e80-6ba3-4a77-8f51-c0b9d89f9c2e,Switzerland,1,domicile
5324154d-fffb-4168-9d3a-de3e3e386193,Switzerland,1,domicile
5b74fdbb-1dac-4b2c-bacd-e291ab4cf78d,Switzerland,1,domicile
7046a089-85c0-4dc0-8b34-d053145529cf,Switzerland,1,domicile
b85b62df-61ea-4744-ad66-0cf128315e30,Switzerland,1,domicile
55edb6d2-1b3b-4bda-9795-2a4014426a71,Switzerland,1,domicile
623c9e7c-e348-4229-980a-a3cd0d37c56c,Panama,1,domicile
b397b2ce-4f8a-48b9-8bdf-2a00446930f3,Switzerland,1,domicile
714fde82-ac36-443f-b053-8a1d39b4eafd,Switzerland,1,domicile
a4cf4311-2eb7-4be0-846a-b0b8a74eeba2,France,1,domicile
8f8ca6fc-8884-4a39-943b-c2ce11e00873,Switzerland,1,domicile
974a8b4f-bdf8-4b30-bdf0-4a8abfbfa161,Switzerland,1,domicile
d9081603-62f2-4b79-bf3f-3e7cdc1e4d7a,Switzerland,1,domicile
ba218b29-6e26-41c6-95cf-d955cdd877ff,Germany,1,domicile
a80a418a-3898-49eb-a63e-f858f032de0e,Switzerland,1,domicile
5e29d039-619c-4751-8c3c-f547c16aec08,Switzerland,1,domicile
d3bc782b-7600-442b-a3e2-0f54dbb649d5,Switzerland,1,domicile
cfeca8f5-c42b-4ad4-859e-43d42f3828ef,Panama,1,domicile
69438e88-7965-4df1-9c31-bfbd18e891bc,Switzerland,1,domicile
9088d079-ff61-4e5c-931b-44a18336b9a6,Switzerland,1,domicile
5ecd9a12-c1be-44ac-93f0-30c40db0b85e,Switzerland,1,domicile
51b328dd-cddd-4cbd-a16b-89095574dc51,Switzerland,1,domicile
47c6182e-de85-40f3-b075-49fee3a9b183,Switzerland,1,domicile
76fe880a-782f-4a68-b822-cf5823e32c2c,Switzerland,1,domicile
1686d816-49c4-4ca3-be1b-cda9dc763f9b,Switzerland,1,domicile
b0df1d44-1be6-4bbf-b119-0350db45afca,France,1,domicile
ac0d3e83-35a4-44a0-a5fc-a45edbd2602f,Switzerland,1,domicile
90395900-f849-4ab7-b897-4b0b4cd67ed3,Switzerland,1,domicile
0069f120-dc0f-4252-93c2-3de59cb1b940,Switzerland,1,domicile
87ac7947-3458-443c-9252-aa2dc0b6a1da,Switzerland,1,domicile
957f7acf-d614-4c93-8565-5ec3f11b4868,Switzerland,1,domicile
608d5c9f-3697-43f2-bb3e-f9d8e8baf53f,Switzerland,1,domicile
7a19079a-6712-4267-a418-dcdb591d8490,Switzerland,1,domicile
8c0dc721-b568-453f-bed9-90315d9d43dd,Switzerland,1,domicile
9da30195-9871-4ecf-aa3f-973c1eaef639,Switzerland,1,domicile
f5074232-bac6-4057-ac82-9c2ed05db28b,Switzerland,1,domicile
2d937ee1-489d-455b-98cb-798e1f355a22,Switzerland,1,domicile
dadb1b81-6493-4ba5-bca0-20b70265c17f,Switzerland,1,domicile
ffd4a152-b099-417d-9240-6b5cd6a0a116,Switzerland,1,domicile
ada4ae5b-5feb-446a-a53c-8950349c1252,Switzerland,1,domicile
bdae9911-6eb3-467d-b8bb-24795d9cf172,Switzerland,1,domicile
dc2a5636-4c94-48cf-b875-9343534f5bd0,Switzerland,1,domicile
43ef030d-bd5f-4f1c-a637-0239d36de22a,Switzerland,1,domicile
47b5d4e8-3d10-47c5-b1c5-71769b6efa2b,Switzerland,1,domicile
8e3b8e18-a2bb-4a64-a524-eb43acbceccc,Switzerland,1,domicile
e37ad635-ad84-4ea3-886a-10abe8e8bc15,Switzerland,1,domicile
7c97bb8b-6e94-4c47-90c8-ae3d07ba8c6d,Switzerland,1,domicile
c82726be-b96b-404b-9d6d-baa8151cfa8b,Switzerland,1,domicile
89d64652-0dac-4f42-8f41-ef4b95d9ee49,Switzerland,1,domicile
24037a53-8299-4f70-9e35-3d0f92c80011,Switzerland,1,domicile
706af59e-3ecd-49fe-aaee-5733a2ee268b,Germany,1,domicile
91493cba-3ff2-4d2d-8564-9109067ba00a,Switzerland,1,domicile
64797abb-7c95-40c9-874a-d1e9f214a008,Switzerland,1,domicile
07ad5c17-e25e-4cd1-b183-29c39e8e5b06,Switzerland,1,domicile
d9ffcbc8-e3de-4961-834d-4bdbc376e757,Switzerland,1,domicile
1f18ff7f-7f5c-44fa-bd1f-bef56bbc49c5,Switzerland,1,domicile
8a7a175b-a99c-4d3b-a829-4237ed226445,Switzerland,1,domicile
0a6491e8-54c8-456e-8657-d82006d8971b,Switzerland,1,domicile
67422fbd-6fe2-44bf-bf71-69994646f841,Switzerland,1,domicile
ceac0cdf-5a23-41c3-a116-c00d027549de,Switzerland,1,domicile
5a044cee-369f-4fe7-a6ba-e251e852bcd5,Switzerland,1,domicile
8b4fcd4c-b212-4c55-bd8c-acae6d53bcdc,Switzerland,1,domicile
c9c2f750-c9f0-4cd1-98b6-f755f3c73109,Switzerland,1,domicile
1b6b69b5-d92f-4fe0-b187-c1f790bbb4a2,Switzerland,1,domicile
198aef88-0149-4240-9d8e-0f2077483cc2,Switzerland,1,domicile
a1398fc9-75f9-4847-a566-c8296333fe2f,Switzerland,1,domicile
b9f97dfe-732e-4828-be15-aa884797fb8a,Switzerland,1,domicile
394aaa46-f451-4c41-b1e3-9a8011ba2e81,Switzerland,1,domicile
41abf1d3-c7bd-4832-baf4-622122929671,Switzerland,1,domicile
582cffe3-6bcb-4e64-8fd2-76aab7b90569,Switzerland,1,domicile
d83d4044-0024-4858-950b-aa03a0c79204,Switzerland,1,domicile
a228cad4-7e82-47e3-95c8-d1aaa863839d,Switzerland,1,domicile
5c4deffa-1561-4302-87a5-e8bb1fc7711a,Switzerland,1,domicile
24bdb372-ba94-4a6d-8a58-b12d67d08886,Switzerland,1,domicile
0b38c07f-c25f-4d4d-8cd4-c4754e818447,Switzerland,1,domicile
6fe91857-ee62-4fb6-96fe-96ff550e8c85,Switzerland,1,domicile
ae9efce4-921f-4c39-8f74-0d88301b63b4,Switzerland,1,domicile
a0720181-d7c3-4fe7-88c1-aba305aad97b,Switzerland,1,domicile
fdac7d42-16d5-4401-a805-eaf17c451bc3,Switzerland,1,domicile
37151bf4-743a-4f78-9c2e-6df25d29d3b0,Switzerland,1,domicile
e9c80872-47c0-4077-b512-abf71b9d8779,Switzerland,1,domicile
163b6b41-7550-4a8c-b88e-037f547f6d75,Switzerland,1,domicile
e2f9cde1-1c26-44d2-ab1f-41f4c0567542,Switzerland,1,domicile
a4be1ce8-e65d-44de-a91b-bcc17efbd38b,Switzerland,1,domicile
5cdbae80-c6ea-404e-91c8-d7cfc964d433,Germany,1,domicile
aeb49fcd-34d2-4f73-8764-0ded49275a95,Switzerland,1,domicile
c846c4e8-6384-453c-bf5c-12f0fa47a1e9,Switzerland,1,domicile
5233438c-535d-44cc-a51a-b9011e21b228,Switzerland,1,domicile
06d493ef-85c4-416d-99c1-e2c416a44053,Switzerland,1,domicile
ce79edb4-a290-418c-bcd0-c7b1120374ef,Switzerland,1,domicile
48a6e0e2-2f9e-4f3a-bd43-4b0a48cfe419,Switzerland,1,domicile
eec6fcd0-370b-4de1-895b-2815a1fe9a3a,Switzerland,1,domicile
7e363944-963e-49d1-bcca-0ae2472d00d1,Germany,1,domicile
6003cea5-2ff9-45b0-8493-409a1ad604f1,Switzerland,1,domicile
4101e661-c2aa-4841-b34f-8bb6ece08fd7,Switzerland,1,domicile
bf22ee12-c0ed-4730-bc36-125995aef9a4,Switzerland,1,domicile
07cf8bdf-25d6-491a-b372-00d6aa51a5b4,Switzerland,1,domicile
9dae5216-f4dd-44ec-82d3-2cb41117fef7,Switzerland,1,domicile
df4ef71e-fe17-4ca1-9b04-70caea7226eb,Switzerland,1,domicile
c1e676cb-d59a-40fe-873b-4e77e30db9fb,Switzerland,1,domicile
5560adc8-a812-46f2-879c-baf980ce9560,Switzerland,1,domicile
11dbbeff-0630-456e-bb2a-020e67c23979,Switzerland,1,domicile
dd3d9c04-47b6-4385-9dfe-1277cdc851ac,Germany,1,domicile
b5463054-ef6c-4160-aa48-6ba25b34aa22,Switzerland,1,domicile
0a026abf-d9a7-4038-a9c0-5543b758a22c,Switzerland,1,domicile
5b8e00e9-05ba-4cbd-b783-f144bef2ec6f,Switzerland,1,domicile
7ade9c63-2ae6-49df-8ab6-4d473084f731,Switzerland,1,domicile
b6b24e3b-ce39-499e-a30f-9979c0b65064,Switzerland,1,domicile
7e7ed821-7fe7-4252-99f6-7ef16a43e5cc,Switzerland,1,domicile
1da4a787-423b-4d6e-9359-e94c5205ede2,France,1,domicile
5aa96710-f30d-4519-bfd5-a82d8dfc8eeb,Switzerland,1,domicile
89207724-ca1c-4704-8649-debeedc13c8c,Switzerland,1,domicile
430c8407-4e64-45aa-a446-510934a92e1a,Switzerland,1,domicile
83f5bfb9-b2d4-4df3-b466-696c31476051,Switzerland,1,domicile
a4737eeb-bf7a-4a4d-bb57-ee66d01c0afa,France,1,domicile
3e8ff5a0-43eb-4c3b-bbaa-b0b09c9ff984,Switzerland,1,domicile
72f1a72a-c611-4a87-ad1a-f81be76b72c4,Panama,1,domicile
1624ebf7-26da-49b9-9bcd-367cac9cfad5,Switzerland,1,domicile
7ec848f2-d6ff-4a61-a3c2-21f03cbb8daf,Switzerland,1,domicile
9a446b79-fecb-4de7-b524-6b78f69763df,Switzerland,1,domicile
b63c220e-2d9d-4302-a43d-6f6b6677c9e0,Switzerland,1,domicile
b3fa61fb-1562-48de-8d62-db99de3d39bb,Switzerland,1,domicile
dcac32f4-88e3-4acc-8b03-dcfaf956b542,Switzerland,1,domicile
cbcc2a95-9c99-4e0f-8a3e-8c03c705a48d,Switzerland,1,domicile
a40b07ff-765a-4c79-b8ca-68429668269e,Switzerland,1,domicile
c79e9bc8-b6e8-4d25-94d6-6c5cf1264276,Switzerland,1,domicile
100933a7-341d-470d-8a17-39c6b0edaebe,Switzerland,1,domicile
12994bd4-1980-4b06-b2c0-19413183a0f2,Switzerland,1,domicile
2fee11cf-7565-4e9d-a816-36174e7994ce,Switzerland,1,domicile
a83d1c3c-4d43-4602-b4ab-01f8aa3308dc,Switzerland,1,domicile
9bdb45ce-6cae-43be-9be5-7f90eb256778,Panama,1,domicile
b35a71ce-47d4-497b-b409-13fabc355946,Switzerland,1,domicile
dbc9cbcd-a367-45d7-bb17-38a7f88a8931,Switzerland,1,domicile
ac0ee168-98f3-4a71-868b-6fc5a0859dfd,Switzerland,1,domicile
f9447c87-1c04-4e95-8031-3b46f8512203,Switzerland,1,domicile
bd05c636-08be-4045-85fc-074080355b23,Switzerland,1,domicile
e8c193d2-a853-4d64-9628-ea425db2da61,Switzerland,1,domicile
a21fb757-336b-4c40-b893-5e071411c13d,Switzerland,1,domicile
a7624066-e3f9-4a18-b090-315a1cc51ff8,Switzerland,1,domicile
5d96e713-ac6d-499d-8c86-67a87768bfd9,Switzerland,1,domicile
7f566ada-f850-4898-9aaf-ea74c852e067,Switzerland,1,domicile
b8f07974-05db-451a-9ac5-bb0cba956978,Switzerland,1,domicile
f3be834b-4b00-4c27-954d-4174a5152a62,Switzerland,1,domicile
37c71772-28f7-4f9b-9f43-a616f0278c78,Switzerland,1,domicile
13a37e7a-3672-478d-a49b-cff3b660c591,Switzerland,1,domicile
2e7ec59f-f8e6-4691-98b9-f076548f3347,Switzerland,1,domicile
e4aadcca-0f60-4355-8ed0-4e5ced86e9ae,Switzerland,1,domicile
d15d4450-77e4-4d20-bbff-38c467e74be7,Switzerland,1,domicile
755d11a3-7871-4729-9812-5ba4fbc673c3,Switzerland,1,domicile
75b3313b-3de8-4b2f-97e2-3fa527831907,Switzerland,1,domicile
2ba01106-ad24-4d75-8deb-91ea8f0f32f3,France,1,domicile
0450a269-2979-42ef-a04d-b6a471441d17,Switzerland,1,domicile
773f0496-4212-4113-a8a8-78d0b280488c,France,1,domicile
f43281a3-eb62-42e7-97f1-3fe984ef51bf,Switzerland,1,domicile
b7b885e6-5ab4-4368-921e-7f40e1e80cc0,Germany,1,domicile
9189715e-cbd3-4bb9-8f29-b987f2dd5c65,Panama,1,domicile
e6a8e64a-ea39-4d5a-8c1d-f7b2d8ceb910,Switzerland,1,domicile
3bb85e27-e341-40d1-ad7c-fc307ac22d83,Panama,1,domicile
2b772297-9419-4fcb-b6ed-2b5d0af68774,Switzerland,1,domicile
1a30a8d3-0c6d-483a-81c0-1414b987b850,Switzerland,1,domicile
6157862e-44b6-40f0-bc98-c167ee4db2da,Switzerland,1,domicile
decf952d-f6c9-481e-aa9e-b1cace2d9d0a,Switzerland,1,domicile
205fd113-c7d6-481f-ac59-d41d4b5fee39,Switzerland,1,domicile
efac8e34-1413-45cb-82e0-d65f3727b5fa,Switzerland,1,domicile
d26b5e85-3369-4a10-9640-58a266e09de4,Switzerland,1,domicile
c9b17175-13cc-4bd4-bf92-d19067ff03ae,Switzerland,1,domicile
ed092fa8-aa2d-468a-af4e-3e3c4915a551,Switzerland,1,domicile
5dcfaea4-a009-45de-8224-d979841f3eb3,Panama,1,domicile
40a1f209-f58f-4ee2-aa98-60c139ffbe58,Switzerland,1,domicile
dad46de3-dbb6-44b6-b78e-ad74333ef24b,Switzerland,1,domicile
f01f442c-4986-49b8-8560-51b2ab69876c,Switzerland,1,domicile
d25d3dd8-3f30-43c6-8af5-ad27737bee53,Switzerland,1,domicile
5c160864-2fda-422d-b8a7-4db39ae3fa43,Switzerland,1,domicile
b382919b-5f73-4cbc-a6bd-e70659e47359,Switzerland,1,domicile
70faf256-6a52-4013-b138-692d770cb02a,France,1,domicile
fa057cfa-1994-4cf3-a038-349c2b70ec31,Switzerland,1,domicile
379198ca-16a3-4866-b416-12290cdbadae,Switzerland,1,domicile
e277cb35-070d-442d-a6ef-6b487260ee21,Switzerland,1,domicile
374a3ba7-eb22-4af0-834b-e3d2d834b086,Switzerland,1,domicile
f8621785-3a8a-4bdf-bd57-e4292ce865aa,France,1,domicile
9119742d-f26d-4a72-a8a8-51995c829720,Switzerland,1,domicile
8f7eed2d-6385-4d79-a366-6f6ee5c79330,Switzerland,1,domicile
5b741eba-1aba-403a-85d7-21f50c709a7b,Switzerland,1,domicile
47ec1d7f-3978-4c4f-a149-199fd98d6c00,Switzerland,1,domicile
d35f2fa2-c061-42d3-9f92-de9b47216ef1,Switzerland,1,domicile
9ea38431-7001-4e2e-8866-f38b6fc90221,Germany,1,domicile
79af397d-52c3-4c65-b4d7-12fcc66a538e,Switzerland,1,domicile
549edebd-f45b-465a-a650-dbac72e42b6f,Switzerland,1,domicile
a25ca51a-c05d-4113-882a-b1b650209bbf,Switzerland,1,domicile
ac00270b-012a-4b3b-a42f-c324cbe8d536,Switzerland,1,domicile
161546eb-17d8-49db-aaa8-1571f01bc294,Switzerland,1,domicile
d918be5f-5bd6-4e0b-8128-8eaf3ea48498,Switzerland,1,domicile
2aa430b6-d404-4c5e-b226-61e425d63997,Switzerland,1,domicile
0e49efae-0ea2-49c9-8d35-2f5830c28909,Switzerland,1,domicile
c195aea7-e208-431f-a7d4-b2cb7c57b044,Switzerland,1,domicile
8696bf4b-2790-4ae8-8f9f-322ad89a96e2,Switzerland,1,domicile
2082a8c1-7664-48d9-9303-9d138e85be7f,Switzerland,1,domicile
deebedcc-38e2-4808-8558-f66d539ad6ae,Switzerland,1,domicile
1355fadf-fe30-400a-94a7-fc9387623ac7,Switzerland,1,domicile
02e3f295-3a18-4917-bd68-66a955235bdf,Switzerland,1,domicile
69a68d6a-3bfc-427b-ac40-e9c010f13121,Switzerland,1,domicile
57795097-2816-43a5-a334-5c16c8b3a9db,Switzerland,1,domicile
f7a25c37-0de7-47db-a345-1606688de271,Switzerland,1,domicile
12dac39e-2f73-4181-98fc-f8d3a6a85aea,Switzerland,1,domicile
e938cc7b-1303-495e-b149-d965d3269b48,Switzerland,1,domicile
55e450be-65ff-41d8-9dad-18cf6d8a3ec4,Switzerland,1,domicile
b5487dc6-5e8f-4ed7-b1c1-118845edea68,Switzerland,1,domicile
9f808ace-baee-443a-8ded-e1b02c8b8138,Switzerland,1,domicile
8d33fb4a-eed8-4d86-8005-f81e10c7d4f5,Switzerland,1,domicile
d3bfa04b-705b-4b9c-93be-b62a2392e3e6,Switzerland,1,domicile
117f050e-9f33-4034-a5fc-acf2fc672517,Switzerland,1,domicile
b5763d86-ef31-496e-a9e1-b12294fb903f,Switzerland,1,domicile
52fbf280-a1fb-48d3-8f1b-34e241ac15b9,Switzerland,1,domicile
7d79d94c-3a8c-4ac6-b075-b73d31ec089b,Switzerland,1,domicile
7f7361c3-95a1-4f54-9825-85615dfedd21,Switzerland,1,domicile
d90ad8db-e74d-481b-8190-fa7c6edda7cb,Switzerland,1,domicile
a17c8b9c-e84f-45e6-95a1-8b5063a0b986,Switzerland,1,domicile
43e018e3-4181-40c0-988b-94092aab4ded,Switzerland,1,domicile
a598af4d-b17a-40b0-9827-8b785c1eecd3,France,1,domicile
d7f71d09-f995-41b7-8dec-2311ea0a740e,Switzerland,1,domicile
814cb788-6ec7-4326-ba89-36f7f84d99f6,France,1,domicile
d6d8ec9b-1d59-4a14-9995-b6a662da954a,Switzerland,1,domicile
53c4fad1-ca78-482b-b6d9-a30dc5ccc91e,Switzerland,1,domicile
2cf260e6-e66d-4450-b014-59ff3dfae081,Switzerland,1,domicile
d9f62cf4-c3f7-4693-9d82-1c27c5ae9868,Switzerland,1,domicile
2bed3fda-c50f-47e1-9136-4e35a6cfb831,Switzerland,1,domicile
04d85e39-5e81-4c6f-b81e-7ae704b7be07,Switzerland,1,domicile
16aa4ef3-4edf-471d-8e4c-61629dc8097e,Switzerland,1,domicile
46bee001-85d1-4c48-95aa-d832a4f6a193,Switzerland,1,domicile
b11b16ba-b72b-41a8-9366-2ef1c9f924d2,Switzerland,1,domicile
ba792742-1b06-4f95-b365-4df08cfa0dd4,Switzerland,1,domicile
80ee92c1-148b-4eb1-91ff-5bfbceebb599,Switzerland,1,domicile
245b095e-7d00-4c03-b988-7197f66fba97,Switzerland,1,domicile
7ca19331-f9c8-40cd-82ad-3b4119206bd4,Switzerland,1,domicile
25a94ffa-a78d-453a-9a0f-f4422627fb5c,Switzerland,1,domicile
8e819563-617d-4b00-8650-fcc79467fbf1,Switzerland,1,domicile
a42c0880-5c54-493c-b2ca-61056e713063,Switzerland,1,domicile
b8ea8468-3ce2-4856-9c6d-8cdbfeb2376d,Switzerland,1,domicile
9b96c3fc-5925-4fcc-ab8e-39d9aad960f9,Switzerland,1,domicile
0795cbd0-9cfe-4700-bdcc-ce901fc4bfad,Switzerland,1,domicile
921ac68f-4435-49d8-8f22-bebfe8f929df,Switzerland,1,domicile
cf4c9f59-9e05-4359-b792-706780cb7e3d,Panama,1,domicile
761b6fdc-58d4-495b-9992-6020b2a7e6ec,Switzerland,1,domicile
80afd8a5-8e75-4512-b7dd-eabda18a3d25,Switzerland,1,domicile
f3f22d8c-d2ee-4759-bff8-96ea7219609a,Switzerland,1,domicile
3646a69f-8b99-400d-bf2b-330a23ac009c,Switzerland,1,domicile
05d399f3-f401-414e-ae52-fa1e2f264489,Switzerland,1,domicile
a94b9ef2-0846-40e4-ad82-0493e9268228,Switzerland,1,domicile
70a72ce5-86ca-46ab-83ea-1582afb9b6c7,Switzerland,1,domicile
0b8ad0a2-11c1-4af3-b792-fa23ae4d2ee7,Switzerland,1,domicile
525039ab-7bda-422c-b1b4-8d80d9e7178e,Switzerland,1,domicile
7fec03bd-97ee-4581-9113-ea27c29f0c82,Switzerland,1,domicile
dae9f32e-ed4a-4af5-a6b7-6b600f767067,Switzerland,1,domicile
a3d650e5-31ce-408c-a698-7a49b3edc97e,Switzerland,1,domicile
44abe5e0-7cf3-405b-b294-cd62c34401df,Switzerland,1,domicile
46a72513-a108-4e3b-84d4-1d8f857b6633,Switzerland,1,domicile
997a14ba-1a37-4dcc-aced-19df35994b7d,Switzerland,1,domicile
cf590e3d-4374-4983-a06c-46fd8ded0973,Switzerland,1,domicile
90740e74-e75f-443c-baf6-3a05aad09262,Switzerland,1,domicile
9c6d0a7f-5c01-4f47-bfb5-5d9c311f0d7a,Switzerland,1,domicile
e2b3c2f8-bdc2-4717-b211-9555f4326f76,Switzerland,1,domicile
d23c7489-5278-46a7-9703-5dd1432b1de6,Switzerland,1,domicile
473a94a3-3117-4484-a6de-b75229ac46fb,Switzerland,1,domicile
0ac6096b-f180-4b71-9211-39d4f512ecaf,Switzerland,1,domicile
5b9019bc-ec4e-4673-a4b3-ab90c2c05586,Switzerland,1,domicile
8d7cc642-b825-4b8b-bb5e-c1239a6f198f,Switzerland,1,domicile
9727f909-305c-4a77-ab94-e9c90463ec0e,Switzerland,1,domicile
925315ce-d2c2-462c-ba0b-17a8656486de,Germany,1,domicile
6f825a72-821c-4390-b376-9ccebc7bbbf5,Switzerland,1,domicile
46107e6c-aa65-4b85-b7f0-42c52c627357,Switzerland,1,domicile
185d80e7-c986-4524-9c0b-491127339b2c,Switzerland,1,domicile
668a0582-f6ad-4fa0-b369-3fc0dd882db6,Switzerland,1,domicile
b10892c6-301a-4297-975b-8a60f36edc38,Japan,1,domicile
85990644-914e-4572-85ee-39c1ddc26939,Switzerland,1,domicile
129a4f9b-d4b5-4c93-9593-2f5d2184d5bc,Switzerland,1,domicile
f2263856-5b6e-4fa4-a969-eb0c0a910945,Switzerland,1,domicile
3dc57f84-2aa2-4c2c-8cce-0198dc308b1d,Switzerland,1,domicile
c17100af-62c1-41b1-85ca-876620686fac,Switzerland,1,domicile
c889192a-f26a-4208-8930-fbdb32cd2325,Switzerland,1,domicile
3666e3e2-12ee-4504-9c24-038e2629116a,Switzerland,1,domicile
a313b76d-1851-4d9d-aed1-74b176ae77c3,Switzerland,1,domicile
041a3abe-451d-47c3-b46a-2fd037a2f5a5,Switzerland,1,domicile
fbe3aa68-f296-4bce-92bc-9301230e433c,Switzerland,1,domicile
126dfc51-d1e5-4777-afa8-15d83aa16c61,Switzerland,1,domicile
1437356b-c983-4632-9ab2-7409fbd1e160,Switzerland,1,domicile
748fab99-eeb4-406e-a52b-17ee48b84ef3,Switzerland,1,domicile
6e50ad00-2641-4815-843d-f75f2447501d,Switzerland,1,domicile
4e9db204-ecb8-4d2b-89c8-10f0873252af,Switzerland,1,domicile
8347bef2-e0b8-4432-8f8f-04a2b6b2b8db,Switzerland,1,domicile
bda2d590-a096-4fdd-8649-bd7df0622987,Switzerland,1,domicile
fd32d314-db1d-47a0-b913-7a2b20ab1666,Switzerland,1,domicile
fd2142d1-fa2d-4c6c-a1ed-85a0ad584617,Switzerland,1,domicile
5a5deed3-47d4-484d-96c6-5d8a803e6c82,Switzerland,1,domicile
9dc27d8c-84b3-40a5-adce-f15a05cd28c5,Switzerland,1,domicile
ac3db44c-f7ea-4008-b6a4-5261bdad9992,Switzerland,1,domicile
eaca30d3-063c-4eb3-8fdc-df3f95425a7c,Switzerland,1,domicile
da9e0cc4-3eb7-455e-a0bb-6e100a09c2e0,Switzerland,1,domicile
7bde342b-735b-4190-8afe-f21eda25bb47,Switzerland,1,domicile
fdf9746a-12b6-4771-8455-4e7f2bfce7dd,Switzerland,1,domicile
a64f3020-9701-4744-9ac6-f5dcd4ffa895,Switzerland,1,domicile
209fdafe-ee4f-4ac5-a9a2-160fa3ffe7ac,France,1,domicile
8220a198-cb63-4bdb-9b18-601a20b9dd40,Switzerland,1,domicile
634c17c5-15fa-45a1-a9f4-d2b3a97bc36c,Switzerland,1,domicile
3422667b-1c46-471b-a914-6b470512e8d6,Switzerland,1,domicile
6cab37d2-70f8-4633-8c46-b33c244da69f,France,1,domicile
ce265f96-eeca-4c03-b1a9-7dd8833e9c5f,Switzerland,1,domicile
a3191252-8440-4907-b481-42d63efac8c8,Switzerland,1,domicile
e66edd0b-faed-4bc7-b237-dce00f761ece,Switzerland,1,domicile
