br_id,br_open_date,br_close_date
c9c5a6be-23e8-4f58-8b53-81a14f0290fe,2021-04-08,
f3f0cc1a-e418-44da-9599-be299e00ffc2,2018-01-24,
1f001a96-fa9d-4242-bd02-f459389204d2,2017-07-10,
23370f3a-4855-4254-b92d-fe069d0cc50b,2015-02-24,
86110d0b-bce7-46a2-bfe9-795d048d8b3f,2019-11-12,
d72eeb92-920b-43ed-a99b-2a6b510766c4,2020-02-04,
2b96dd1d-4cb5-4f5b-abb0-9e5dd777e453,2016-04-07,
6ea48f86-4ffa-4ec2-8af0-ce8e76a068c4,2016-01-09,
2a22ff16-9ebd-4bdf-8b7a-921871d49c35,2011-12-23,
78e03072-4fcf-4bf8-9f22-c9c18a9e0ae3,2018-11-23,
cf4be995-0d53-4207-b8a8-b34e7c5168fc,2013-04-15,
a62e3883-77ce-4ded-873d-f2d7872ffabd,2022-01-30,
8b378d92-b6ca-4901-b7ef-0c63251f3917,2011-01-03,
5cab0e29-c786-421a-b6af-70bfb683546b,2022-09-25,
0b14c2f1-7f24-4920-bec7-4343feaec650,2017-04-06,
cc9900f7-dd8b-491a-b0bb-3a33db4ee78d,2013-06-03,
180afa9d-c54f-4518-9d4b-04e3e26d2805,2022-07-12,
10fa186c-4eb4-437a-be4e-7fe69dc14d30,2018-04-17,
6e475250-70b9-41dd-88fa-1e4ba0fe8947,2018-08-01,
38e213c2-f63d-4694-8dd8-05ca90b4b524,2021-03-19,
30d4a66b-9146-468f-9f17-c2574862697a,2021-04-02,
905bb682-3326-430a-88f1-c9ac6296a6e7,2021-01-06,
cb9a4a5f-8a35-4e40-b00e-f52e4fd7a159,2020-02-09,
526f48a5-0f26-41fa-8f64-5030fa31f9ef,2011-08-13,
73d46a89-d65e-47f6-bcae-e97ccf54d769,2014-11-18,
3f163526-f7c0-4ad0-8ba8-29f4a2071eb5,2022-07-05,
80136f0a-54a5-441d-87b5-706537d15263,2022-01-30,
f9f0ed23-c3da-4f31-9e06-942b3d053f62,2022-06-07,
577ca80d-03f3-443e-b0d9-4d9e729504f1,2012-04-26,
3567bb5d-83bd-43ca-a525-40e1da6ddbfd,2016-08-21,
cac58dbb-74f1-47eb-9431-935dd5ba18b7,2022-10-25,
a74b2784-1f54-4500-b3d5-3f3ad6c72d21,2012-03-09,
61af9eba-d57d-46aa-806f-4d4d05ffd210,2011-04-16,
81764611-0155-4209-b660-4eeab8916d5f,2018-03-14,
bdd5b17d-685c-4855-ba4b-1ef4e23f1bff,2018-07-27,
ee8bf066-4b29-41e9-b581-d28de32d0cd9,2013-08-06,
2eb74618-de65-43cd-ab3a-7d1aa9a2f837,2012-12-23,
67df4905-b9af-4635-bb98-b5bbbda90553,2020-01-30,
79bc0a24-0777-46e7-9fee-b973ac99583b,2010-10-10,
aa2eb6d8-69b9-42e0-8d5b-05b096ad15bd,2017-06-26,
d6a63e74-a23c-4177-99e8-836d4f47a9b3,2016-06-15,
21893902-6cf6-4a02-8016-711a860de745,2018-01-14,
f58400be-d979-42cf-b205-897234fedc3b,2020-06-15,
d3396a2e-1fa1-4888-bf65-c75d487a5ca4,2018-11-13,
f141900d-21d4-48e1-acea-010b76172a6b,2014-11-08,
028ed130-a52c-4f5a-9a7e-160613acf6d0,2021-03-26,
55d858f0-fcc5-44eb-ad0b-e8267afb3a6e,2012-02-27,
fe1eeae3-fd2a-49fa-b977-1b809b06f6ce,2010-02-12,
7fdfeda5-7569-4514-a6d4-12f6ad533b8c,2021-10-31,
b7a95a67-bfa7-4351-985e-cf064b4deffd,2020-09-10,
01384aab-b393-433d-bfcc-a13365d9c924,2022-12-12,
a77bd30d-c0e8-499a-89ae-75e802284a92,2013-09-20,
1e693d9b-6924-4833-87b6-5e498ac46788,2013-04-19,
d2c14813-3c94-4620-bb43-423d76cb793a,2019-11-14,
78b10daa-053f-46e8-be73-9e7e5256973d,2020-12-25,
cae1d616-d2fd-4624-99bf-90737afa66a2,2020-08-04,
ac2f4bcf-ec6e-466e-8266-65d68bb87589,2022-07-13,
c9161e31-b270-48a7-93bb-1026f48464a4,2022-05-23,
99242360-33b2-439c-90e8-c9881286d6f2,2019-10-24,
55fcfc3d-c853-4ad6-9445-ff8fd2f9d3d9,2013-09-12,
3e1fd6d8-f55b-40ce-b915-eeeeda74374e,2012-08-02,
73aff541-dbaa-41a7-a284-3ea65543871b,2017-03-10,
64e58466-c310-416d-b318-ce72eb06fa60,2020-09-03,
538ad1da-99f4-4d48-a8b8-0e9bd8fdb4ac,2021-07-08,
4ba3acac-f565-465a-8066-9ce9dd3321af,2021-10-17,
d7299cf1-cfab-43e8-9322-4d3d53fc00a8,2012-04-30,
fb4f5aaf-f3eb-44c9-a881-4e00ff138880,2018-01-04,
535464d3-5724-400c-8505-df63e9bdc17c,2012-09-22,
cf269016-433b-4589-b292-d94582d249fc,2010-12-16,
df31c197-aae4-40d7-bd92-e7f3f39fff5c,2018-02-25,
686163ae-f9fa-4863-800d-c287a7926193,2017-06-21,
7c0fc3bf-d5ce-4962-9b07-06c64ed95446,2021-11-25,
66f1ab10-8890-4f35-ae59-5aec9258a20d,2016-06-24,
a21be049-c69b-45a3-a20b-1a9ffd6db5b7,2020-08-11,
367928e9-ea81-4377-9bd9-c519a82f00c7,2019-11-11,
c41bbf93-cc16-4ac5-b21d-3d00093a2ad8,2021-06-06,
2580b9db-873c-44b1-aa46-34cd436a48f5,2022-09-16,
f35b0834-8f22-4ce3-bea7-c456e92c9ed0,2012-07-12,
880e6a72-d417-4f23-99c5-0c22c1b30f15,2011-09-11,
6df60018-d6a7-4f95-8c47-c4af1c226d37,2018-12-07,
76265d28-6865-4b64-8afc-83c260943147,2017-02-14,
c5a15e32-5d52-481a-9761-5fd0e5425690,2014-08-26,
6e625f51-98d0-4488-9131-bda2a4cb1085,2016-02-09,
f91b4b86-2fe3-4883-a7a7-3f966b4b79c1,2015-02-12,
3bf31c41-3073-4966-8cb3-fd698d55e0f6,2017-04-08,
260ed1b6-6607-4220-99b9-f6ef83ba2f6d,2010-03-24,
48db4dd9-8c58-42f7-bd1d-272539af810e,2010-04-03,
d82c59ff-a9bb-4382-a9ea-e3ba742d493a,2018-08-23,
762cae30-db35-49a7-aae7-5bee26b28ad7,2018-05-07,
141ef293-b675-4850-a044-3fe6b94939a8,2014-01-07,
df11544d-6730-4d9f-a818-7f479ef6fb83,2015-07-18,
80e191d5-f4ba-4595-a932-eb7ad56bff04,2020-06-14,
3a9f1514-21b3-49e6-93b5-5eee166ee668,2017-05-22,
e4201aa0-c773-4a4c-9f0f-2d01aaffe947,2012-03-02,
d3d7b239-2d84-40cb-967f-4156a239369a,2011-04-21,
23bfd7b7-9608-47bd-9679-e4f993a99a2d,2010-08-19,
f1878240-79f2-4f27-abeb-e4ade271e9fd,2014-05-06,
7e6bc32f-d572-4ada-952f-c315f199b6f0,2014-11-10,
74fcf182-4972-4108-9dd3-3f275a2f7140,2018-06-18,
f7b3945a-3137-40bd-9b27-66e54e96a36f,2021-07-28,
3e12f10f-9ad0-4c52-87b8-2e8ffbac3472,2011-01-19,
b085ed6c-8c52-44ce-a9de-cb7680421994,2018-08-30,
50e224e2-6fde-46ad-a7e2-485aacfcf642,2016-08-06,
be940e0b-8ec9-4330-a52c-c7eab5730ac8,2012-01-31,
914f37f8-8106-4b4a-86b0-adfd322d1426,2020-10-27,
45ebc138-013d-4966-af29-cfeef1c09a47,2012-07-31,
95742cbe-0ce1-46cd-a66e-ef0ac0afa34a,2017-05-19,
197b449b-7809-48c1-a258-f8b9ec7d37b0,2013-07-20,
2482a812-6843-4dec-baf5-0e5387bd0965,2015-11-18,
7a79586d-3842-49d8-b003-68a6c1332a7d,2014-06-28,
f5f28b4e-1690-4336-ac65-9aa6d44f41de,2022-01-14,
bd60e0d7-40e9-4c53-a5e8-dbcc5854be1f,2011-09-01,
6beca99c-e7c0-44df-8ae9-63e4f21d69ff,2012-05-31,
0edd1cfc-ffcf-4c5e-acec-934026917471,2018-06-20,
35d69df6-e017-4731-aadf-cd1934cac6bf,2016-08-25,
51ff539c-6a20-4b0b-85d5-18a6ddc913e2,2018-03-21,
6835e48d-0ee3-4567-b70f-e54b7e875b87,2015-06-18,
3fed114e-6145-4100-8974-6c126204321f,2011-11-20,
88b4bb27-8a92-43d7-9f7d-161979e0b465,2021-02-20,
3d2f0ac4-539d-4d83-be86-3f0db394f252,2021-07-15,
73333c58-cb45-420d-9293-b35bdb4652ed,2013-05-27,
7552b2d4-633c-4fea-a166-cdcb3277a4db,2019-06-10,
a73797ab-cfe8-4421-940e-cb957bb2bd66,2011-03-17,
75df2673-577a-4a25-818d-3d02762c0c57,2021-06-10,
25640e1f-66dc-4a41-8d70-3cc2fdfb589d,2017-07-15,
f8b8d0e2-6e5c-4fe4-9ac6-6cb26af3cb95,2014-10-19,
15b8474f-e6c5-4743-ad74-8f5dad8854bd,2022-03-01,
fa928a6c-83c2-476d-995b-bda604e353bf,2022-09-04,
8ccf59cd-9006-4672-b9c2-479c1d143133,2018-03-22,
bfef5b23-c561-47a7-aa77-eb46f08d86ad,2022-06-13,
b46a825b-afb1-4582-8a91-7fa95e4baaa8,2018-10-22,
a0a211b5-c96d-4da0-bb1a-70c400d738e7,2019-01-10,
b22c5a64-185a-45f1-a5b0-b1db7dc72434,2021-10-19,
09155607-07fe-479a-8cb7-eb7f5dcd6110,2012-06-18,
d7e97524-0fdc-4553-9540-6a2020209164,2011-10-15,
f6c59492-58af-4309-b173-9bb25a0a5dc2,2011-07-30,
b78f35dc-52f9-40d5-aecd-6fc0d0621e0c,2010-11-29,
1a60d0aa-083e-4738-9fd1-f68460bec3d4,2010-10-16,
53fb4e59-eae2-4a6e-b1f4-ae6dd7789ef0,2016-01-23,
07d2f8eb-b16a-4392-b62d-68c18c336c41,2012-11-21,
6aef7a52-2f0b-4660-bea1-a85dda24d9bf,2021-12-18,
5794b101-b1e0-4e20-be37-6bcb533aae45,2013-08-17,
e96a23a3-60cd-4dd2-b2e1-cb21878c745f,2020-06-24,
036e524c-67dc-4bae-b26a-e9087c01b8a2,2016-05-12,
be41b9f7-d1c2-4747-8a11-7eef6e865956,2015-02-26,
088cc29a-a819-461a-af99-90ecb102b5b6,2018-05-22,
d0c92b96-7c0e-4e7a-a35e-d9b63d360740,2013-02-27,
918d9001-1b21-4b80-ab5e-8dfc83c2e49c,2019-03-25,
0dde512e-56f7-4cb3-b7ac-701825154c21,2010-04-07,
4bc4d457-909b-4810-99eb-03341c57d28b,2010-10-04,
c67cf0d3-07a4-42b3-885b-e36f0651f784,2017-10-18,
1a4dddc8-2841-4a8b-b217-625c3a0c2a9d,2010-11-28,
da4fa446-58b9-46fc-b398-a3faa7778fe0,2016-03-02,
387272af-568d-4de4-994f-1b869ab2ff88,2021-06-30,
f7064823-e2c3-4c95-82f3-f44fbfee8d50,2018-05-10,
8d0faebb-8434-48df-a102-1fd13b2ef5c6,2020-02-14,
90e308cf-a96e-4bab-8587-d21e3d763af0,2016-08-04,
9a6b5772-af98-4372-8fff-a1e3a295e7cf,2018-10-08,
3a10052f-1312-4f2d-9b81-15f7c1ab22c1,2015-09-18,
6bd7ea5e-9353-462c-a570-30dbe1cc0e19,2010-11-03,
dd2be40f-caad-4026-978f-7dabe5827324,2012-06-02,
de8d89e0-8a40-4f76-a5ca-a270b307cec2,2021-09-29,
0f01de31-65d4-4060-80e7-8561971bbf3d,2019-10-30,
a676bf34-ecb8-4f18-a8aa-0c3b3c796ea5,2019-12-21,
1f3eb618-3632-4e3d-adb0-f6e402025ba4,2021-11-23,
5efa9ab2-eac4-40f0-9b79-febe867ccb50,2015-12-03,
bc18ee19-5fc0-450b-9e6c-024cc94384cb,2018-08-14,
9d255e63-4f25-44c3-a7cb-8a6e24689794,2010-06-04,
d9f22980-7e50-4eb0-87fb-63ccf45940fd,2019-12-10,
44787e36-fede-40f7-be2c-886e1fa70474,2013-10-28,
a213558d-dc85-43b9-a7e4-ec5684b62e3b,2012-03-01,
0a98bf7c-17e8-4468-af1f-7a9b804f5182,2020-02-27,
c68d84d6-c168-4ee6-b38b-53551690fc1a,2015-02-11,
ad9157a6-4004-4b7e-870d-ac5bbee268d9,2014-08-16,
901495a1-29c2-4d03-8fc1-004fb71a3744,2020-04-22,
f06ddcf3-5327-45fb-931c-34f5703ea507,2010-12-28,
54e33ea6-9aea-4b20-8185-fc174de1c883,2011-04-02,
0620fe82-8777-4585-bcab-32927ce22d84,2019-10-02,
bef407a3-8bd8-4ab0-84b5-bc7a8e5de976,2018-07-08,
2571a9f7-3a24-4f3c-a20a-96aa0475fefc,2019-08-31,
5bfe1d5d-4dfa-4497-8cf6-fa2cfbc3ec6f,2022-06-14,
0b9390e8-61e6-428a-a851-cc75ab25fc0e,2010-04-19,
f994f0c1-18ee-4459-b5a1-ddd6437adeb7,2011-07-31,
76473bb4-0dec-4a15-bd80-99faeb8f4d40,2015-08-04,
786b4ed8-c7a3-4d18-963e-64b53985d3eb,2011-01-06,
3637bdc0-3505-4bd4-95df-41c10e0bf5ac,2015-05-03,
538429fa-3855-4575-9342-b1436637dc05,2014-02-04,
52d91f69-0de9-4a3b-a99e-55bd13a5ba2f,2018-01-16,
6d6c4e8b-5383-4533-ba62-08ded61496d0,2015-09-10,
6ccd5f42-5a67-4eff-b668-af3e929d09c6,2016-09-21,
ea150d1a-99d5-4aa7-9d67-f5f6e2de1f63,2019-06-09,
95b679bd-5d58-4828-bab8-2aaa776711d1,2013-11-06,
b5304426-1c70-4bec-933a-af23a7a69764,2012-08-30,
683cc083-0322-4e77-b83a-ffae14932d38,2017-07-11,
bc9672ef-ea78-404b-975c-a35377abefb2,2014-02-21,
1d6d2f48-6305-4ec2-a7be-f624fa6cd0f5,2018-01-02,
f68de11a-87d7-4089-84b6-9d8d1ab5f575,2012-03-19,
28a516c9-940f-4d20-a43e-726022ed6d13,2022-11-08,
9d86193a-e345-46fa-b818-c2ecfce6a3ca,2010-11-24,
34ac0442-29b5-4b8c-9ec2-f1332d531bba,2019-02-14,
38df605a-503a-4f54-9221-9397d1d7ea42,2019-10-19,
6316279d-9e9d-4b75-a367-9f1008f82c0c,2022-10-11,
ef95bda1-ca6e-41c9-9abc-b98bf69acd9c,2017-10-16,
a0868008-8e80-4896-bd19-0503c2062a34,2015-04-11,
bad3148f-5a11-44e8-bedc-6a2c7baa4105,2016-08-24,
076c2e96-5707-407b-887e-6be65a3f1958,2010-06-14,
138dd150-5017-4c40-989f-9758a7ab8b81,2014-02-18,
e28817e3-e2ea-4bdd-9884-696b4d5036ae,2022-11-24,
f77a975a-4d85-494b-89ef-144a4facecb9,2021-03-16,
ecbc0f6e-1eaf-4264-85e6-d1e202ffaef2,2017-09-11,
341bd86e-f9e1-4510-89d9-ed871b6b2882,2013-04-15,
110bb9d7-b11b-4db1-becc-de951bc4a6ba,2018-12-26,
9b9ffbe9-2ac3-48cd-9c32-a17957da6c21,2011-09-11,
ca86e56c-aaf4-45d8-a53a-f97a78a5daf3,2014-08-14,
c4a9348c-144f-4c3e-bc0f-f0e1c8370c0b,2014-05-26,
b704c213-70e7-4438-8891-cc3bda19c1e1,2022-12-16,
eda7e715-c046-4133-9593-f9078f6c9b5f,2020-05-31,
cfe25267-7781-4037-9384-5bd569cd8257,2021-10-20,
5df5a992-2d95-40ef-967c-e7dc5c74883b,2021-08-10,
1051afda-8285-4d63-8faa-2141793664a4,2011-09-11,
cb57e573-1568-4997-8c3b-c92e75df3c04,2010-12-20,
d4a60aca-9391-48f7-b0cf-1f124d5eb490,2010-10-08,
8464741e-9650-4255-885d-72f809ba09fe,2019-04-01,
bb18230c-2163-4712-a39c-827b97c6ea70,2019-09-21,
5acec4f0-7e85-46dc-baea-66cc6f448cc9,2015-05-14,
bfa23808-a307-4dcc-b192-cff58c5fd6a6,2020-08-03,
37cf4d4f-83ac-4bcc-902e-148a8a45f1ef,2010-06-17,
ac8c650b-90c6-4a19-b5cc-28cd9a3aab82,2015-12-07,
a53093e4-c169-4ee4-bce6-bf646f38d285,2021-09-09,
4c0289e1-43c7-4bea-94dd-3d27be1edc79,2018-03-26,
959c1080-05fb-4871-a7d8-93576faf33b7,2010-07-06,
6e250847-fd9d-4c9a-9295-f5e88907f650,2021-01-29,
4a136370-5d12-426e-bc74-66dcca7132d3,2018-01-19,
387cda98-8b31-4e5f-a3f2-56081c332184,2013-07-21,
abfb83ae-3bd6-4a46-908a-3ab5b1797225,2013-05-01,
72c2ff1f-f6c7-49db-8594-28dbb05ad9cc,2022-09-02,
ebbde0c6-aa8a-417a-a2a0-95c4340ae5c9,2018-03-19,
f05f5e28-c17b-41e8-9f02-56d5eb78bba4,2013-04-20,
20270ee2-3990-4cb7-b34f-ade591e2cb99,2010-08-16,
aeb8e947-eb72-4100-87e0-04f6294a848c,2017-02-26,
44759778-6cb3-45da-a981-2769751bdd2e,2022-11-23,
9abd976b-4fa6-4386-9cfc-eb35176ec728,2015-11-07,
66c6da31-e19a-4f80-9bd6-dc3987a1fc8e,2016-03-22,
fe4bcbb1-8927-4d54-89e9-23732416afd2,2018-04-07,
8b40f065-08b6-4f53-8afb-aa159bf5fdac,2016-01-25,
c06174c4-82b0-4775-880d-dab2157cc9e9,2018-11-19,
fea18a23-494d-429d-aa43-5625e4f69f4a,2010-10-24,
331a04ce-6587-49b5-a27d-35bdbde792b1,2015-04-12,
8c2116c8-1d47-469f-acb8-498fa09a6835,2016-03-06,
aa4dbcd3-a61c-450d-88a9-fb3fd207c65b,2013-12-28,
d0f93d87-c40b-4723-b6b0-a89e1717d145,2019-09-17,
591f47ea-ca26-4077-81bf-dcc405711c74,2018-07-25,
1d3ba5ac-9fcc-4c8e-b80a-c21e4d9e1ca9,2016-04-27,
a8818009-4a35-4717-b80a-4dd34dc2f121,2014-05-09,
b1a68403-9cb2-42dc-8234-c67de7eaa449,2010-04-06,
9534e143-ef14-480d-b14f-a662c6c85ef7,2014-10-06,
8e129b80-7cbb-4dc5-bc30-1cdd13b68d42,2014-03-23,
7da28c79-583d-4f7d-a7d4-2ece08c71c3c,2017-04-21,
620afbc3-02e3-4bb9-88ed-dbd1f32281ee,2012-04-10,
1605588a-874f-45ef-ad7e-11b9f28e5f29,2014-05-25,
08252874-0fe4-4c5b-bbfe-c7c57d8d6e25,2022-09-20,
2d165157-5dc4-4bd1-92d6-149a3ebfaa3a,2017-07-10,
007684d8-c5a7-44e5-b8b2-649a9196a741,2022-10-03,
3d98a9af-2040-47b2-b86b-17b6b232301a,2010-08-10,
6db6845d-18d3-4825-89de-1caa72fe368c,2020-10-26,
d95cb657-230d-491d-a9f5-8bd71ddb6724,2011-06-15,
d9f5a370-aaab-4e59-81f0-97b282bb92df,2021-04-19,
2b4809c5-b7f9-4ce1-904e-2ed8c6e62373,2013-10-13,
83e979af-ff0d-43d9-91f3-61baac21ca69,2021-04-10,
8c90138e-fdc7-487e-a037-67b9c30ac3be,2012-01-24,
b0c7902a-bb38-4d85-b2a5-cdcd34c5c18d,2021-10-19,
ec758730-05b6-4058-9503-d2a8f86e34a4,2013-04-03,
ffc744de-8b58-4861-89b0-357c0ed4b5db,2011-02-13,
75fce176-4b94-4b32-b496-7c2098428103,2016-10-21,
97b9dec8-50af-4f6b-a514-0ff3825893f2,2021-06-03,
28a8e5c2-730c-4384-9c51-e1845750563c,2011-01-01,
b1a1231e-f188-4ccf-810b-a4a9229dd3b5,2014-05-03,
c6e9589a-9717-443f-93e0-4ab391cb97e0,2011-05-14,
ada8f9ae-c8bc-46b9-bea7-52132ad8e91c,2018-11-16,
2db75946-dae0-45af-ace3-f27acf2e55c2,2013-10-01,
52885a69-eb1b-4262-8167-896194dfdfd7,2013-06-05,
6abbc705-5575-4763-b2d8-7bc6e809274c,2017-06-20,
e4417752-f246-4ce7-a8e8-2d22f8c26ea7,2016-02-29,
33c5445c-fe81-4d80-a4a4-fa88309c3c84,2010-05-12,
65c66ff9-d87d-4f4d-8dd8-a8ce1d9c3a32,2010-04-01,
f07ea9ab-21c6-4b4b-bf95-18f1fab0da0a,2020-08-30,
8fd0b1dd-0bd0-4eac-8961-e21b0f1ffc6b,2018-10-03,
a37ae341-847d-43b5-a69b-98c65bd297ee,2011-04-17,
6f2b0487-7b3a-4121-875d-1c9571b1ae59,2013-06-19,
e3be0cd6-81db-4324-8aad-ecc102ef6564,2022-08-03,
5c74eb71-0433-4efd-ba7f-1686b128c77b,2017-09-09,
1e0c69bf-b8e7-4e0b-93be-12530f5869ef,2022-04-10,
f47274a4-55b8-4dc5-a674-0de1cc0a3562,2013-01-16,
34e72a14-96c1-49d1-a20a-62dec3cbffb4,2011-08-21,
c31a832f-1db1-45c9-ace8-f85e264e9dc4,2012-06-26,
04d5ac93-2ac1-46e5-a007-12dd2b0d73e7,2018-10-22,
583385fa-3198-4502-811b-34da98b9bb23,2013-09-16,
94369ca0-3c0d-4398-83be-a774ce28fb0e,2017-05-28,
512f4a95-06c6-4a61-8795-944ca62b31bf,2019-12-30,
bed65879-e850-453d-b20e-921bd5891831,2020-10-13,
df7e0d83-3763-453a-83c8-fbd9122a26dd,2012-12-08,
a47f393c-9a1b-4e49-a271-484d9146f865,2011-04-19,
446612e4-577d-438d-af9f-e5d7f5f3ba38,2012-07-27,
b2eded44-348a-47c5-94d7-a0b6d9441c9d,2013-08-03,
f7caffa6-ac36-426d-bdd0-d2c50349e116,2016-05-29,
7d59ded4-a492-48d6-862c-8e6f7859e343,2019-08-22,
fd0bb90d-1629-4d6a-bf03-9d6529c1b7b7,2021-02-08,
afa644e9-358f-429b-bf7f-4e991df2a2cb,2012-12-22,
da208985-c4c1-4644-a442-a5c651c2e647,2022-10-08,
db0c9879-2d2a-4464-9c5f-291295775fc4,2019-08-31,
5ab628df-e530-4c2e-82de-195d70c8f271,2010-09-17,
bf4ee50f-de7f-413a-ab0b-ff84f564a2e9,2014-07-15,
c6aa0319-fad9-4c5c-aa10-3b54869f0a9d,2018-02-03,
72a3f34f-f323-41ac-af6e-40380a332689,2021-09-19,
3e762117-5b37-4362-96b6-a1efd865114b,2018-07-17,
3b84998e-8a23-4249-9d96-30edd4af957a,2013-12-03,
1729719c-b89e-4796-a26b-7f14bc403f05,2016-10-23,
84f43e55-3968-4635-af3e-e67b83647de0,2010-08-17,
39c4d8aa-a4a2-4a2a-8a10-b40c5554dc0f,2013-09-30,
86d54ff8-b25a-4b6b-8761-39e5806a1763,2014-06-13,
090506aa-1ff7-40c6-91b7-e178f3e79cae,2020-11-23,
fc464f7f-9761-40b1-a41e-fcce37b30c0c,2012-01-10,
52a8b6f5-f23e-4f09-98ec-1816fe4801b0,2018-09-10,
403504bf-9a0d-4e04-9e86-4f99a7d4cf27,2017-04-01,
a508ef01-3810-49b1-9b3e-f0bee1c07be2,2015-09-02,
c5deb881-0969-473b-ba57-b13d02efd1cb,2022-07-08,
e4ab95b0-b9f9-4e19-9101-139f1e8fa348,2015-07-28,
9398bc7b-e532-42d7-990f-968765b7828e,2021-12-29,
a653023a-a8e9-4d6e-b410-25afe151dd21,2013-03-31,
dc9ef2c5-e2fb-4483-9eb1-ba2108a33add,2021-07-19,
58e7f2e2-52c4-4aa3-a395-7159a8d8dd05,2013-02-09,
258ac87a-0719-49b3-b91e-7bdba4c2df2b,2019-05-14,
8553d461-2adc-4ad0-b7d0-bdce84195415,2017-01-02,
1617664d-3026-497f-9892-eb6bf50bb4f2,2010-01-02,
7111c9d6-d7b3-478c-baf9-9ba9a5f9e6aa,2022-12-08,
556b16a9-3456-46ef-a91c-d30372fa2863,2022-06-23,
61c8fc61-0cfc-4ca6-987a-35199d10fe37,2018-03-19,
57c09e50-7b23-454c-a0de-31022ccb0227,2020-01-06,
85f9fc66-be94-4309-85c0-aa8e913bb02a,2012-08-29,
144ba695-5219-4420-8f0c-c874dcddf960,2021-05-12,
5dbf991b-258f-43ac-a60b-cdb85ecdf5d1,2020-03-31,
132731f5-bcc5-4b86-ae4f-6b00fd0ddb23,2021-07-06,
ae2ce060-9f8b-4c12-8c0c-332618649b45,2014-08-26,
a23dd47e-0f5c-4836-96af-848000aef70b,2017-11-27,
0fd0a3da-f409-4095-96e2-c9a84387b533,2018-12-30,
41d3c895-22a0-4b6d-a9bf-651580005c91,2019-10-20,
19f9342c-875d-4d00-b346-5fed1173af6d,2022-09-15,
79e74de6-346a-4d2e-a994-03beaa822d33,2016-06-14,
e2a13288-3c1d-479d-9615-21efae82f9dd,2022-08-29,
e698cd56-43f3-4edf-8752-d239013cd734,2015-04-16,
17fe3264-2a91-4800-aca1-a0d2b3278a3d,2019-05-08,
3b3432d8-13f6-4c0a-9261-106f2e17d5b5,2012-10-05,
91322d99-4101-4e2c-921c-0d965f7f4549,2015-09-10,
5a916c22-1a31-4898-9462-93ef7ab9af66,2021-06-27,
0c3cb5e6-9ff7-464f-a7e7-8bf548a687fb,2017-06-07,
c3c6618f-18fe-412e-9d8c-22ef4c9a211d,2013-08-31,
a511d688-fccc-4dd5-8ee6-bd491bd8f382,2020-02-07,
0d10df9d-c658-40e9-a31b-bc279a2c83ad,2012-01-12,
5541dfc2-24e4-4402-9576-e6f16c937748,2012-01-04,
01f34d0a-59b6-4ef1-a98c-976d8ce103cd,2014-12-12,
6a7cd097-e175-4bd8-a08a-3a7a064d6857,2016-07-06,
5ce9c847-d1dc-47e6-b3a3-d5e1df5bcdfe,2018-12-10,
a4c45d69-4228-4af6-89a2-a5972ec996e0,2014-10-20,
3e8995a6-10bd-4440-8ffa-569f14946c49,2012-10-21,
dbc4c837-d83a-43ae-b018-10a9962c9314,2014-01-22,
39519c2a-e6c9-4923-aeeb-ac768ea96dfb,2014-11-15,
bab442c6-0624-425b-b75d-682a39381b33,2015-10-18,
befbef48-abb6-40b9-ab90-9b7208f642e8,2018-02-13,
b88e48b0-dd08-4209-8111-7645cedccd92,2017-07-23,
5fc28164-d374-4a56-8012-81ddb1038a06,2016-09-20,
0eb6dceb-23cd-42ad-a5c3-86e2874721f7,2020-04-12,
744984da-cd56-45a2-9032-b889715175c9,2015-04-30,
eefecca9-30aa-4469-a303-36f7d1b2a825,2017-03-14,
b3c32d98-9285-4afc-a125-c87f0c2cf740,2011-06-13,
0d9f13ec-157f-4166-9ff6-e779d5a76ede,2021-08-03,
6bbe2ed2-4374-4748-a519-77b8fc441e8c,2014-01-11,
314dc6a9-9d97-4736-b8b8-12fc87cd2354,2015-07-29,
56f365cb-6c2c-4437-a3f1-dc51a60351cd,2014-09-16,
ca1ba894-29b4-47a4-b061-ca4106b99860,2012-11-07,
f796ee83-60a7-407e-b60b-ff6b7a52fc1c,2011-07-14,
d22c8138-1e70-457b-9bed-361e86b2d9ec,2018-10-30,
6d26441b-ade4-41f3-84e1-1aa69906637f,2014-12-06,
bf03f0e2-d9ab-4573-a559-aa3a454c5bb4,2018-12-15,
cdeaafc7-f1cd-47b7-b05b-3e3c7beec681,2014-12-17,
598e299a-19b0-46f2-81f3-8e1f6c4517bd,2018-06-09,
5882f4e5-51a6-48e6-9b3f-8b3202a0cdfb,2021-09-02,
9c868498-9aac-482e-a476-a05b366af134,2020-06-25,
f0ed5642-d04e-4e88-adc9-5568c3d5c0a0,2015-10-19,
ee4e3e30-5279-4f03-8b3a-69719ac1a972,2017-04-17,
7aec6b03-5685-4bba-8051-f83de9f15a1c,2010-11-15,
c9e87ace-b2f0-4880-ba8e-da807bf83a71,2020-11-13,
ac68c901-39a7-4950-894e-9a7e28b2fe96,2010-09-12,
9d727502-df44-4223-af58-4628f2087d5e,2013-08-29,
004e86c9-a6f1-479b-9d61-ac3f42e91161,2010-12-01,
5f3f0a2e-89d1-43b5-a605-3dbc22b4dc7c,2022-01-11,
22927772-b0aa-41cb-b34f-949cad87e09a,2012-11-10,
